utt_num,num,text,pronounce,monophone
BASIC5000_4856,4856,ペットのためにご祈祷していただける御守と、御札が、実現しました。,ぺっとのためにごきとーしていただけるおまもりと、おふだが、じつげんしました,p e q t o n o t a m e n i g o k i t o: sh i t e i t a d a k e r u o m a m o r i t o sp o f u d a g a sp j i ts u g e N sh i m a sh i t a
BASIC5000_4857,4857,杳として行方が知れない。,よーとしてゆくえがしれない,y o: t o sh i t e y u k u e g a sh i r e n a i
BASIC5000_4858,4858,ショウイチは、真っ青になった。,しょーいちわ、まっさおになった,sh o: i ch i w a sp m a q s a o n i n a q t a
BASIC5000_4859,4859,審判の方をちらりと睨むが、彼は八百長を認めてしまった。,しんぱんのほーをちらりとにらむが、かれわやおちょーをみとめてしまった,sh i N p a N n o h o: o ch i r a r i t o n i r a m u g a sp k a r e w a y a o ch o: o m i t o m e t e sh i m a q t a
BASIC5000_4860,4860,寝具も土埃で汚してしまいました。,しんぐもつちぼこりで、よごしてしまいました,sh i N g u m o ts u ch i b o k o r i d e sp y o g o sh i t e sh i m a i m a sh i t a
BASIC5000_4861,4861,為替相場の米経済指標に対する反応は、かなり限定的である。,かわせそーばのべーけーざいしひょーにたいするはんのーわ、かなりげんてーてきである,k a w a s e s o: b a n o b e: k e: z a i sh i hy o: n i t a i s u r u h a N n o: w a sp k a n a r i g e N t e: t e k i d e a r u
BASIC5000_4862,4862,今日のトピックは、北朝鮮による、日本人拉致問題です。,きょーのとぴっくわ、きたちょーせんによる、にほんじんらちもんだいです,ky o: n o t o p i q k u w a sp k i t a ch o: s e N n i y o r u sp n i h o N j i N r a ch i m o N d a i d e s u
BASIC5000_4863,4863,高松塚古墳は、奈良県明日香村に存在する古墳。,たかまつずかこふんわ、ならけん、あすかむらにそんざいするこふん,t a k a m a ts u z u k a k o f u N w a sp n a r a k e N sp a s u k a m u r a n i s o N z a i s u r u k o f u N
BASIC5000_4864,4864,決して悠長な仕事ではない。,けっしてゆーちょーなしごとでわない,k e q sh i t e y u: ch o: n a sh i g o t o d e w a n a i
BASIC5000_4865,4865,休みの前などは、少し羽目を外して飲むのだが、二日酔いが全くない。,やすみのまえなどわ、すこしはめをはずしてのむのだが、ふつかよいがまったくない,y a s u m i n o m a e n a d o w a sp s u k o sh i h a m e o h a z u sh i t e n o m u n o d a g a sp f u ts u k a y o i g a m a q t a k u n a i
BASIC5000_4866,4866,何杯もワインを飲み干し、ご覧の通り、酔っ払ってハイになってしまったのである。,なんはいもわいんをのみほし、ごらんのとーり、よっぱらってはいになってしまったのである,n a N h a i m o w a i N o n o m i h o sh i sp g o r a N n o t o: r i sp y o q p a r a q t e h a i n i n a q t e sh i m a q t a n o d e a r u
BASIC5000_4867,4867,わたしのテクに抜かりはないわ。,わたしのてくにぬかりわないわ,w a t a sh i n o t e k u n i n u k a r i w a n a i w a
BASIC5000_4868,4868,ケイコちゃんって憎らしい。,けーこちゃんってにくらしー,k e: k o ch a N q t e n i k u r a sh i:
BASIC5000_4869,4869,だいたい、この川原の辺りを一巡りするのが、基本的な朝のコースである。,だいたい、このかわらのあたりをひとめぐりするのが、きほんてきなあさのこーすである,d a i t a i sp k o n o k a w a r a n o a t a r i o h i t o m e g u r i s u r u n o g a sp k i h o N t e k i n a a s a n o k o: s u d e a r u
BASIC5000_4870,4870,みんなの浴衣。,みんなのゆかた,m i N n a n o y u k a t a
BASIC5000_4871,4871,しかも、初陣があのドラゴン退治。,しかも、ういじんが、あのどらごんたいじ,sh i k a m o sp u i j i N g a sp a n o d o r a g o N t a i j i
BASIC5000_4872,4872,インコやオウムと、仲良く楽しく、健やかに暮らす。,いんこやおーむと、なかよくたのしく、すこやかにくらす,i N k o y a o: m u t o sp n a k a y o k u t a n o sh i k u sp s u k o y a k a n i k u r a s u
BASIC5000_4873,4873,ぶっちゃけ恵んでほしい。,ぶっちゃけめぐんでほしー,b u q ch a k e m e g u N d e h o sh i:
BASIC5000_4874,4874,祝詞も知らないのか？,のりともしらないのか,n o r i t o m o sh i r a n a i n o k a
BASIC5000_4875,4875,羹に懲りて鱠を吹く。,あつものにこりてなますをふく,a ts u m o n o n i k o r i t e n a m a s u o f u k u
BASIC5000_4876,4876,腕を蚊にさされているのに気づきませんでした。,うでをかにさされているのにきずきませんでした,u d e o k a n i s a s a r e t e i r u n o n i k i z u k i m a s e N d e sh i t a
BASIC5000_4877,4877,公定歩合を引き下げた。,こーてーぶあいをひきさげた,k o: t e: b u a i o h i k i s a g e t a
BASIC5000_4878,4878,列車は、神戸駅を出た。,れっしゃわ、こーべえきをでた,r e q sh a w a sp k o: b e e k i o d e t a
BASIC5000_4879,4879,良質のぶどう酒では、フランスに太刀打ちできる国はない。,りょーしつのぶどーしゅでわ、ふらんすにたちうちできるくにわない,ry o: sh i ts u n o b u d o: sh u d e w a sp f u r a N s u n i t a ch i u ch i d e k i r u k u n i w a n a i
BASIC5000_4880,4880,硫黄は、青い炎を上げて燃える。,いおーわ、あおいほのおをあげてもえる,i o: w a sp a o i h o n o o o a g e t e m o e r u
BASIC5000_4881,4881,離れて見ると、景色に魅力がつく。,はなれてみると、けしきにみりょくがつく,h a n a r e t e m i r u t o sp k e sh i k i n i m i ry o k u g a ts u k u
BASIC5000_4882,4882,来週、私は、叔父を訪問します。,らいしゅー、わたしわ、おじをほーもんします,r a i sh u: sp w a t a sh i w a sp o j i o h o: m o N sh i m a s u
BASIC5000_4883,4883,薬より、食餌療法の方が効くと信じています。,くすりより、しょくじりょーほーのほーがきくとしんじています,k u s u r i y o r i sp sh o k u j i ry o: h o: n o h o: g a k i k u t o sh i N j i t e i m a s u
BASIC5000_4884,4884,夜が更け始めた。,よるがふけはじめた,y o r u g a f u k e h a j i m e t a
BASIC5000_4885,4885,目が覚めてみると、我々は大海原を漂流していた。,めがさめてみると、われわれわおーうなばらをひょーりゅーしていた,m e g a s a m e t e m i r u t o sp w a r e w a r e w a o: u n a b a r a o hy o: ry u: sh i t e i t a
BASIC5000_4886,4886,明日、幾何の試験があります。,あした、きかのしけんがあります,a sh i t a sp k i k a n o sh i k e N g a a r i m a s u
BASIC5000_4887,4887,毎年世界でどれほどの人が餓死しているか、知っていますか。,まいとしせかいでどれほどのひとががししているか、しっていますか,m a i t o sh i s e k a i d e d o r e h o d o n o h i t o g a g a sh i sh i t e i r u k a sp sh i q t e i m a s u k a
BASIC5000_4888,4888,麻薬中毒で、多くの人が堕落した。,まやくちゅーどくで、おーくのひとがだらくした,m a y a k u ch u: d o k u d e sp o: k u n o h i t o g a d a r a k u sh i t a
BASIC5000_4889,4889,僕は、散らかっている家は我慢できるが、不潔な家は嫌いだ。,ぼくわ、ちらかっているいえわがまんできるが、ふけつないえわきらいだ,b o k u w a sp ch i r a k a q t e i r u i e w a g a m a N d e k i r u g a sp f u k e ts u n a i e w a k i r a i d a
BASIC5000_4890,4890,報道の自由は阻害されてはならない。,ほーどーのじゆーわそがいされてわならない,h o: d o: n o j i y u: w a s o g a i s a r e t e w a n a r a n a i
BASIC5000_4891,4891,母は、田舎で一人暮らしをしている。,ははわ、いなかでひとりぐらしをしている,h a h a w a sp i n a k a d e h i t o r i g u r a sh i o sh i t e i r u
BASIC5000_4892,4892,文夫は正直だから、皆、彼が好きだ。,ふみおわしょーじきだから、みな、かれがすきだ,f u m i o w a sh o: j i k i d a k a r a sp m i n a sp k a r e g a s u k i d a
BASIC5000_4893,4893,布を斜めに裁ちなさい。,ぬのをななめにたちなさい,n u n o o n a n a m e n i t a ch i n a s a i
BASIC5000_4894,4894,豹は、その斑点を変えることはできない。,ひょーわ、そのはんてんをかえることわできない,hy o: w a sp s o n o h a N t e N o k a e r u k o t o w a d e k i n a i
BASIC5000_4895,4895,筆者はそうした風潮を好まない。,ひっしゃわそーしたふーちょーをこのまない,h i q sh a w a s o: sh i t a f u: ch o: o k o n o m a n a i
BASIC5000_4896,4896,飛行機は、瞬く間に見えなくなった。,ひこーきわ、またたくまにみえなくなった,h i k o: k i w a sp m a t a t a k u m a n i m i e n a k u n a q t a
BASIC5000_4897,4897,彼女、もう浮かれちゃってるよ。,かのじょ、もーうかれちゃってるよ,k a n o j o sp m o: u k a r e ch a q t e r u y o
BASIC5000_4898,4898,彼女は浮気な女で、本当に、誰でも相手にする。,かのじょわうわきなおんなで、ほんとーに、だれでもあいてにする,k a n o j o w a u w a k i n a o N n a d e sp h o N t o: n i sp d a r e d e m o a i t e n i s u r u
BASIC5000_4899,4899,彼女は、夫の到着を待ち焦がれています。,かのじょわ、おっとのとーちゃくをまちこがれています,k a n o j o w a sp o q t o n o t o: ch a k u o m a ch i k o g a r e t e i m a s u
BASIC5000_4900,4900,彼女は、恥じらいの色を隠すために、顔をそむけた。,かのじょわ、はじらいのいろをかくすために、かおをそむけた,k a n o j o w a sp h a j i r a i n o i r o o k a k u s u t a m e n i sp k a o o s o m u k e t a
BASIC5000_4901,4901,彼女は私を見るや否や、わっと泣き出した。,かのじょわわたしをみるやいなや、わっとなきだした,k a n o j o w a w a t a sh i o m i r u y a i n a y a sp w a q t o n a k i d a sh i t a
BASIC5000_4902,4902,彼女は三味線による、新しいジャズの演奏法を始めた。,かのじょわしゃみせんによる、あたらしーじゃずのえんそーほーをはじめた,k a n o j o w a sh a m i s e N n i y o r u sp a t a r a sh i: j a z u n o e N s o: h o: o h a j i m e t a
BASIC5000_4903,4903,彼女はいつも、床を綺麗に掃いています。,かのじょわいつも、ゆかをきれーにはいています,k a n o j o w a i ts u m o sp y u k a o k i r e: n i h a i t e i m a s u
BASIC5000_4904,4904,彼女の伯母は、一日中、彼の犬の世話をする。,かのじょのおばわ、いちにちじゅー、かれのいぬのせわをする,k a n o j o n o o b a w a sp i ch i n i ch i j u: sp k a r e n o i n u n o s e w a o s u r u
BASIC5000_4905,4905,彼女のいうことは、的外れである。,かのじょのゆーことわ、まとはずれである,k a n o j o n o y u: k o t o w a sp m a t o h a z u r e d e a r u
BASIC5000_4906,4906,彼女がこれほど自分勝手なのは嘆かわしい。,かのじょがこれほどじぶんかってなのわなげかわしー,k a n o j o g a k o r e h o d o j i b u N k a q t e n a n o w a n a g e k a w a sh i:
BASIC5000_4907,4907,彼は、緻密に立てた計画を実行した。,かれわ、ちみつにたてたけーかくをじっこーした,k a r e w a sp ch i m i ts u n i t a t e t a k e: k a k u o j i q k o: sh i t a
BASIC5000_4908,4908,彼は老けて見える。,かれわふけてみえる,k a r e w a f u k e t e m i e r u
BASIC5000_4909,4909,彼は、大尉以上の者を全員招集した。,かれわ、たいいいじょーのものを、ぜんいんしょーしゅーした,k a r e w a sp t a i i i j o: n o m o n o o sp z e N i N sh o: sh u: sh i t a
BASIC5000_4910,4910,彼は、尻尾を巻いて逃げた。,かれわ、しっぽをまいてにげた,k a r e w a sp sh i q p o o m a i t e n i g e t a
BASIC5000_4911,4911,彼は、重大な使命を任された。,かれわ、じゅーだいなしめーをまかされた,k a r e w a sp j u: d a i n a sh i m e: o m a k a s a r e t a
BASIC5000_4912,4912,彼は、二十世紀最高のピアニストだと言って、差し支えないでしょう。,かれわ、にじゅっせーきさいこーのぴあにすとだといって、さしつかえないでしょう,k a r e w a sp n i j u q s e: k i s a i k o: n o p i a n i s u t o d a t o i q t e sp s a sh i ts u k a e n a i d e sh o u
